network_name,run_date,procedure_code,provider_type,care_setting,service_label,service_category,p50,p10,p25,p75,p90,pmin,pmax,pmean,psd,n_prices,n_groups,cv,hilo,p9010,p7525
Blue Essentials,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,302.68,164,213.2,464.47,613.55,132.02,2673.46,356.6428069211762,212.4201289326069,3641,60972,.59561032,20.250416,3.7411585,2.1785648
Blue Essentials common,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,302.68,164,213.2,465.185,614.85,132.02,2673.46,356.6832755775584,212.4924199963328,3636,60952,.59574538,20.250416,3.7490854,2.1819184
Blue Essentials group 295430,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,240.19,164,193.67,439.15,516.645,164,715.87,324.274,157.9349590779298,20,21,.48704168,4.3650608,3.1502743,2.2675169
Blue Essentials group 295781,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,240.19,164,193.67,439.15,516.645,164,715.87,324.274,157.9349590779298,20,21,.48704168,4.3650608,3.1502743,2.2675169
Blue Premier,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,302.68,161.93,196.8,417.36,539.95,140.72,2673.46,353.3106066633517,233.6069392550007,2011,27760,.66119426,18.998436,3.3344655,2.1207316
MyBlue Health HMO,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,257.71,144.59,169.32,345.87,415.62,117.02,2474.6,284.6123076923073,164.1739505161032,1690,25739,.57683361,21.146812,2.8744726,2.0427003
ParPlan,2026-05-30,45380,professional,outpatient,Colonoscopy with biopsy,Outpatient procedure,311.71,163.68,225.5,497.16,650.87,140.72,2852.45,366.3219426751583,194.8787360950811,3140,68240,.53198761,20.270395,3.9764786,2.2047007
Blue Advantage HMO,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,944.27,607.37,773.25,1315.53,1988.36,381.84,5140.78,1157.076964618248,653.8397803566077,537,777,.56507891,13.463179,3.2737212,1.7012997
Blue Choice PPO,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1137.91,703.96,808.02,1891.45,2761.61,430.99,5412.33,1508.314865269458,924.1319442561949,668,1555,.61269164,12.557901,3.9229643,2.3408456
Blue Choice PPO common,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1106,703.96,808.02,1864.84,2622.02,430.99,5412.33,1437.621647819061,866.7623856555193,619,1478,.60291409,12.557901,3.7246718,2.3079131
Blue Choice PPO group 039993,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1908.02,1174.94,1596.71,3585.07,4200,911.0599999999999,4503,2435.583265306122,1149.52999243058,49,74,.47197318,4.9425945,3.5746505,2.2452855
Blue Essentials,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1145.29,650.08,885,1807.6,2560.76,408.3,5412.33,1469.789163763066,865.6670265922927,574,851,.58897358,13.255768,3.939146,2.042486
Blue Essentials common,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1151.76,650.08,885,1807.6,2560.76,408.3,5412.33,1470.780820244328,866.0970247938991,573,850,.58886886,13.255768,3.939146,2.042486
Blue Essentials group 295430,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,901.5700000000001,,1,1,,1,1,1
Blue Premier,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1084.56,648.87,814.15,1526.415,1988.36,442.33,5412.33,1239.912763157896,660.665835694237,228,322,.5328325,12.235955,3.0643427,1.8748572
MyBlue Health HMO,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1004.22,564.67,754.47,1154.85,1747.34,415.87,3193.78,1085.469819819821,489.6079982849369,222,334,.4510563,7.6797557,3.0944445,1.5306772
ParPlan,2026-05-30,45385,institutional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,1030.03,640.59,703.96,1767.43,3408.46,453.67,8391.26,1592.846028880866,1468.161208726219,554,1253,.92172199,18.496395,5.3208137,2.5106966
Blue Advantage HMO,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,316,182.19,213.36,395.85,455.24,143.5,2582.77,319.6242277339343,154.5974698682,3548,54637,.48368508,17.998398,2.4987102,1.855315
Blue Choice PPO,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,365.71,204.05,267.21,522.25,689.29,147.6,2790.32,416.402672413794,222.741794658424,3712,72100,.5349192,18.904608,3.3780446,1.9544553
Blue Choice PPO common,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,365.71,204.05,267.21,522.25,689.29,147.6,2790.32,416.3996008629998,222.8339281526984,3708,72065,.53514445,18.904608,3.3780446,1.9544553
Blue Choice PPO group 039993,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,342.815,237.32,264.24,481.84,570.3,188.6,683.36,385.7171875,135.9269098718813,32,38,.35240045,3.6233299,2.4030845,1.8234938
Blue Essentials,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,365.59,204.05,244.04,496,643.21,143.5,2790.32,393.8431079607424,218.4553861092564,3668,59508,.55467618,19.444738,3.1522176,2.0324538
Blue Essentials common,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,365.59,204.05,244.04,496.4,643.21,143.5,2790.32,393.8871935571945,218.5337693303377,3663,59488,.55481309,19.444738,3.1522176,2.0340927
Blue Essentials group 295430,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,302.655,164,240.145,461.075,542.4400000000001,164,751.61,357.906,158.3320487024525,20,21,.44238445,4.5829878,3.3075609,1.9199859
Blue Essentials group 295781,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,302.655,164,240.145,461.075,542.4400000000001,164,751.61,357.906,158.3320487024525,20,21,.44238445,4.5829878,3.3075609,1.9199859
Blue Premier,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,348.72,204.05,241.3,438.19,583.0599999999999,155.8,2790.32,389.4664359351988,243.5769737395391,2037,27114,.62541199,17.909628,2.8574369,1.8159553
MyBlue Health HMO,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,317.79,182.19,202.61,363.14,436.37,147.46,2582.77,313.8418289085533,165.4161606268722,1695,25430,.52706856,17.515055,2.3951368,1.7923104
ParPlan,2026-05-30,45385,professional,outpatient,Colonoscopy with polyp removal,Outpatient procedure,365.71,204.05,264.43,521.98,683.36,155.8,2994.85,405.4395456000013,196.9024613614315,3125,66939,.48565185,19.222401,3.348983,1.9739817
Blue Advantage HMO,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,558.51,332.73,441.17,812.53,1274.45,266.24,4275,746.7931599229285,601.4565093968039,519,749,.80538565,16.056942,3.8302829,1.8417617
Blue Choice PPO,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,748.4300000000001,401.06,556.53,1179.84,1847.68,311.58,9037,1095.446689895472,1161.670148154494,574,917,1.0604534,29.003788,4.6069913,2.1199934
Blue Choice PPO common,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,707.525,392.15,549.6,1124.19,1669.59,311.58,5856,963.1130343511464,687.5804423199855,524,840,.71391457,18.794531,4.2575288,2.0454695
Blue Choice PPO group 039993,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,1088.02,651.14,882.1,1986.81,8427,562.1,9037,2526.717291666667,2981.893656044862,48,74,1.1801454,16.077211,12.941917,2.2523637
Blue Essentials,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,684.53,357.07,528.7,1046.28,1680.72,278.77,8585,998.6191139240508,1080.576590055105,553,822,1.0820708,30.795998,4.7069764,1.9789673
Blue Essentials common,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,684.53,357.07,525.9200000000001,1051.845,1680.72,278.77,8585,999.4056521739134,1081.398250485338,552,821,1.0820414,30.795998,4.7069764,2.0000095
Blue Essentials group 295430,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,564.45,564.45,564.45,564.45,564.45,564.45,564.45,564.45,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,564.45,564.45,564.45,564.45,564.45,564.45,564.45,564.45,,1,1,,1,1,1
Blue Premier,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,601.05,347.58,416.58,893.23,1731,266.24,6055,947.5118055555545,1106.973667487059,216,302,1.1682954,22.742638,4.9801483,2.1441979
MyBlue Health HMO,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,573.36,332.73,397.79,667.84,990.62,266.24,3193.78,613.1686175115199,314.7611456796431,217,320,.51333541,11.995869,2.9772489,1.6788758
ParPlan,2026-05-30,52000,institutional,outpatient,Cystoscopy,Outpatient procedure,695.66,392.15,504.28,1068.54,2309.6,313.22,4650.36,1021.380923076923,882.7405282017949,455,652,.86426181,14.846945,5.8895831,2.1189418
Blue Advantage HMO,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,155.59,59.91,72.13,197.51,234.74,46.93,1368.24,141.1745714285703,87.87560465043413,2975,49921,.62246054,29.154911,3.9182107,2.7382505
Blue Choice PPO,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,177.01,64.94,94.02,259.25,335.19,52.94,1478.19,185.9499493243233,119.7321171378554,2960,66738,.64389431,27.921988,5.1615338,2.7573919
Blue Choice PPO common,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,177.01,64.94,94.02,259.25,335.19,52.94,1478.19,185.924847767252,119.7935024644534,2956,66714,.64431143,27.921988,5.1615338,2.7573919
Blue Choice PPO group 039993,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,149.175,78.78,89.375,246.45,279.22,64.2,334.57,168.1794444444444,85.18862717336475,36,48,.5065341,5.2113709,3.5443006,2.7574825
Blue Essentials,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,170.73,64.94,89.19,245.94,301.46,52.94,1478.19,175.3967280791516,115.458511186635,2931,54403,.6582706,27.921988,4.6421313,2.757484
Blue Essentials common,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,170.73,64.94,89.19,245.94,301.7,52.94,1478.19,175.3965011982175,115.5535715731114,2921,54321,.65881342,27.921988,4.6458268,2.757484
Blue Essentials group 295430,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,140.06,75.19,77.66,214.15,252.4,64.87,279.22,151.410606060606,74.59010606443702,66,88,.49263462,4.3043008,3.3568294,2.7575328
Blue Essentials group 295781,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,140.06,75.19,77.66,214.15,252.4,64.87,279.22,151.4106060606059,74.59010606443701,66,88,.49263462,4.3043008,3.3568294,2.7575328
Blue Premier,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,170.73,64.94,77.66,214.54,277.55,56.43,1478.19,172.724082446808,126.4301962874743,1504,24041,.73197782,26.195108,4.2739453,2.7625546
MyBlue Health HMO,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,155.59,57.98,63.75,177.79,209.17,46.93,1368.24,135.8547611827141,92.69030914383873,1319,22733,.682275,29.154911,3.6076233,2.7888627
ParPlan,2026-05-30,52000,professional,outpatient,Cystoscopy,Outpatient procedure,177.01,64.94,94.02,255.56,334.57,56.43,1478.19,179.8038746551034,106.3278762095421,2537,63173,.59135473,26.195108,5.1519866,2.7181451
Blue Advantage HMO,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,718.6600000000001,456.01,582.525,1084.09,1705.31,303.77,3690.27,912.8891666666655,532.0742161958889,516,737,.58284646,12.148237,3.7396328,1.8610189
Blue Choice PPO,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,1031.3,535.46,709.22,1640.34,2363.07,342.87,4277,1289.925483304042,794.1241399344126,569,900,.61563569,12.474115,4.4131589,2.3128788
Blue Choice PPO common,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,974.66,525.1,682.2850000000001,1559.14,2225.02,342.87,4156.87,1215.552615384615,713.279424718578,520,822,.58679438,12.12375,4.2373261,2.2851741
Blue Choice PPO group 039993,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,1542.89,950.1,1291.16,2899.02,3989,663.28,4277,2079.188571428571,1124.991794462668,49,76,.54107249,6.448257,4.1985054,2.2452834
Blue Essentials,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,946.5599999999999,501.18,667.43,1477.93,2111.33,324.82,4063,1174.363596330276,731.6431756402434,545,804,.62301248,12.508466,4.212718,2.2143595
Blue Essentials common,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,948.3299999999999,501.18,667.43,1477.93,2111.33,324.82,4063,1175.315790441177,731.9784915155383,544,803,.62279302,12.508466,4.212718,2.2143595
Blue Essentials group 295430,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,656.37,656.37,656.37,656.37,656.37,656.37,656.37,656.37,,1,1,,1,1,1
Blue Essentials group 295781,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,656.37,656.37,656.37,656.37,656.37,656.37,656.37,656.37,,1,1,,1,1,1
Blue Premier,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,812.05,501.18,594.1900000000001,1266.8,1843.35,351.89,3885.2,1009.233737864078,608.3697980445691,206,283,.60280365,11.04095,3.6780198,2.131978
MyBlue Health HMO,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,747.09,406.02,549.28,998.8200000000001,1445.45,330.84,3193.78,854.0092537313436,440.5383502908008,201,296,.51584727,9.6535482,3.5600462,1.8184168
ParPlan,2026-05-30,64483,institutional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,877.75,466.37,639.1,1559.14,3024.81,360.91,6785.49,1377.913947368419,1259.721653079413,456,648,.91422373,18.801058,6.4858589,2.4395869
Blue Advantage HMO,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,172.35,83.47,100.5,220.31,260.54,65.38,1396.71,167.5990689238195,89.62001210623737,3308,52853,.53472859,21.362955,3.121361,2.1921394
Blue Choice PPO,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,196.08,91.45,131,295.14,373.83,73.76000000000001,1508.95,221.0679146634608,125.3401737370268,3328,70029,.56697589,20.457565,4.0878077,2.2529771
Blue Choice PPO common,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,196.08,91.45,131,297.04,373.83,73.76000000000001,1508.95,221.2008376016865,125.4207458676347,3319,69958,.56699944,20.457565,4.0878077,2.2674809
Blue Choice PPO group 039993,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,182.57,109.77,119.205,261.325,309.3,89.44,370.62,197.5094444444445,82.24316627953071,36,42,.41640118,4.1437836,2.8177097,2.1922319
Blue Essentials,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,189.13,90.94,123.24,272.44,355.36,73.76000000000001,1508.95,208.1704455294472,122.1167269681677,3277,57528,.58661896,20.457565,3.9076314,2.2106459
Blue Essentials common,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,189.13,90.94,123.24,272.44,355.36,73.76000000000001,1508.95,208.1824042879015,122.2491369779703,3265,57440,.58722126,20.457565,3.9076314,2.2106459
Blue Essentials group 295430,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,192.04,104.76,108.41,237.65,279.08,90.38,407.63,183.9215277777777,76.07669059943787,72,94,.41363668,4.510179,2.6639938,2.1921411
Blue Essentials group 295781,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,192.04,104.76,108.41,237.65,279.08,90.38,407.63,183.9215277777778,76.07669059943787,72,94,.41363668,4.510179,2.6639938,2.1921411
Blue Premier,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,189.13,90.48,111.19,262.29,333.83,78.62,1508.95,205.5619310722103,133.9122979164705,1828,26450,.65144503,19.192953,3.6895447,2.3589351
MyBlue Health HMO,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,172.35,80.79000000000001,94.61,207.39,236.67,65.38,1396.71,163.9832738461544,94.34973599332081,1625,24917,.57536197,21.362955,2.9294467,2.1920516
ParPlan,2026-05-30,64483,professional,outpatient,Epidural steroid injection lumbar,Outpatient procedure,196.08,90.48,131,287.18,373.83,78.62,1624.25,215.9585512367492,113.6910514991047,2830,65333,.52644849,20.659502,4.1316314,2.1922138
Blue Advantage HMO,2026-05-30,29881,institutional,outpatient,Knee arthroscopy with meniscectomy,Outpatient procedure,2584.56,1402.47,2012.24,3503.94,5365.4,1018,14522.31,3052.881840148688,1839.568478071248,538,777,.60256785,14.265531,3.8256791,1.7413132
Blue Choice PPO,2026-05-30,29881,institutional,outpatient,Knee arthroscopy with meniscectomy,Outpatient procedure,3314.655,1807.51,2430.27,5255.9,7664.86,1018,15289.43,4213.67552364865,2506.564494770562,592,938,.59486413,15.019087,4.2405629,2.1626816
